10.60	0.08	0.18	0.04	0.06	0.30	0.05	0.16	0.12	0.13	0.09	0.12	0.06	0.05	0.15	0.09	0.24	0.26	0.11	0.10	0.11
10.70	0.08	0.18	0.04	0.06	0.07	0.05	0.16	0.12	0.13	0.12	0.12	0.06	0.05	0.15	0.11	0.24	0.27	0.11	0.10	0.11
10.80	0.08	0.18	0.04	0.06	0.01	0.05	0.16	0.12	0.10	0.16	0.12	0.06	0.05	0.15	0.10	0.24	0.27	0.11	0.10	0.11
10.90	0.08	0.18	0.04	0.06	0.01	0.05	0.16	0.12	0.00	0.16	0.12	0.06	0.05	0.15	0.10	0.24	0.27	0.11	0.10	0.11
11.00	0.08	0.18	0.04	0.06	0.01	0.05	0.16	0.12	0.00	0.16	0.10	0.06	0.05	0.15	0.10	0.24	0.27	0.11	0.11	0.11
11.10	0.08	0.18	0.04	0.06	0.01	0.05	0.16	0.12	0.00	0.14	0.06	0.06	0.05	0.15	0.10	0.24	0.26	0.11	0.35	0.11
11.20	0.08	0.18	0.04	0.06	0.01	0.05	0.16	0.12	0.00	0.12	0.20	0.07	0.05	0.09	0.10	0.26	0.27	0.11	0.27	0.11
11.30	0.08	0.18	0.04	0.12	0.21	0.05	0.16	0.12	0.00	0.12	0.11	0.04	0.05	0.08	0.10	0.24	0.27	0.11	0.10	0.11
11.40	0.08	0.18	0.04	0.15	0.30	0.05	0.16	0.12	0.00	0.12	0.07	0.17	0.05	0.08	0.10	0.24	0.27	0.11	0.10	0.11
11.50	0.08	0.18	0.04	0.15	0.30	0.05	0.16	0.12	0.06	0.12	0.05	0.04	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
11.60	0.08	0.18	0.04	0.15	0.30	0.05	0.16	0.12	0.13	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
11.70	0.17	0.18	0.04	0.15	0.30	0.05	0.16	0.12	0.12	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
11.80	0.17	0.18	0.04	0.15	0.30	0.05	0.16	0.12	0.05	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
11.90	0.16	0.18	0.04	0.15	0.30	0.05	0.16	0.12	0.00	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
12.00	0.16	0.18	0.04	0.15	0.30	0.05	0.16	0.12	0.00	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
12.10	0.16	0.18	0.04	0.15	0.30	0.05	0.13	0.12	0.00	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
12.20	0.16	0.18	0.04	0.14	0.30	0.05	0.08	0.12	0.00	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
12.30	0.16	0.18	0.04	0.15	0.30	0.05	0.08	0.12	0.00	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
12.40	0.16	0.18	0.04	0.15	0.30	0.05	0.08	0.12	0.00	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
12.50	0.16	0.17	0.04	0.14	0.30	0.05	0.08	0.12	0.12	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
12.60	0.16	0.17	0.04	0.14	0.30	0.05	0.08	0.12	0.13	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
12.70	0.15	0.17	0.04	0.14	0.30	0.05	0.08	0.12	0.11	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.27	0.11	0.10	0.11
12.80	0.19	0.17	0.04	0.14	0.30	0.05	0.08	0.12	0.00	0.12	0.05	0.03	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
12.90	0.21	0.17	0.04	0.14	0.30	0.05	0.08	0.12	0.00	0.12	0.11	0.03	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
13.00	0.10	0.17	0.04	0.14	0.30	0.10	0.08	0.12	0.00	0.12	0.13	0.03	0.05	0.08	0.03	0.23	0.26	0.11	0.10	0.11
13.10	0.07	0.17	0.04	0.14	0.30	0.13	0.08	0.12	0.00	0.12	0.13	0.03	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
13.20	0.07	0.17	0.04	0.14	0.06	0.13	0.08	0.12	0.00	0.12	0.13	0.03	0.05	0.08	0.03	0.23	0.27	0.11	0.10	0.11
13.30	0.07	0.17	0.04	0.14	0.01	0.13	0.08	0.12	0.00	0.11	0.13	0.03	0.05	0.08	0.03	0.23	0.27	0.11	0.10	0.11
13.40	0.07	0.17	0.04	0.14	0.01	0.13	0.08	0.12	0.05	0.06	0.12	0.03	0.05	0.16	0.03	0.24	0.27	0.11	0.10	0.11
13.50	0.07	0.17	0.04	0.14	0.01	0.12	0.08	0.12	0.13	0.06	0.12	0.03	0.05	0.15	0.03	0.24	0.27	0.11	0.10	0.11
13.60	0.07	0.17	0.04	0.14	0.01	0.12	0.08	0.12	0.12	0.06	0.12	0.03	0.05	0.15	0.03	0.24	0.27	0.11	0.10	0.11
13.70	0.07	0.17	0.04	0.14	0.01	0.12	0.08	0.12	0.05	0.06	0.12	0.03	0.05	0.15	0.03	0.24	0.27	0.11	0.10	0.11
13.80	0.07	0.17	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.06	0.12	0.03	0.05	0.15	0.03	0.24	0.39	0.11	0.10	0.11
13.90	0.07	0.21	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.06	0.12	0.03	0.05	0.15	0.03	0.24	0.37	0.11	0.10	0.11
14.00	0.07	2.06	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.06	0.12	0.03	0.05	0.15	0.03	0.24	0.37	0.11	0.10	0.11
14.10	0.07	2.06	0.04	0.14	0.01	0.12	0.08	0.12	0.00	0.06	0.12	0.03	0.05	0.15	0.03	0.24	0.37	0.11	0.10	0.11
14.20	0.07	0.78	0.04	0.14	0.29	0.12	0.08	0.12	0.00	0.06	0.21	0.03	0.14	0.10	0.03	0.24	0.38	0.11	0.10	0.11
14.30	0.07	0.17	0.04	0.14	0.30	0.09	0.08	0.12	0.00	0.06	0.22	0.03	0.15	0.08	0.03	0.24	0.38	0.11	0.10	0.11
14.40	0.07	0.17	0.04	0.14	0.30	0.05	0.08	0.12	0.12	0.06	0.21	0.03	0.15	0.08	0.03	0.24	0.38	0.11	0.10	0.11
14.50	0.07	0.18	0.04	0.14	0.30	0.05	0.08	0.19	0.13	0.06	0.21	0.03	0.15	0.08	0.03	0.23	0.38	0.11	0.25	0.11
14.60	0.07	0.17	0.04	0.14	0.30	0.05	0.08	0.26	0.11	0.06	0.21	0.03	0.15	0.08	0.03	0.23	0.37	0.11	0.34	0.11
14.70	0.07	0.17	0.04	0.14	0.26	0.05	0.08	0.25	0.00	0.08	0.21	0.03	0.14	0.08	0.03	0.23	0.37	0.11	0.32	0.11
14.80	0.07	0.17	0.04	0.14	0.01	0.05	0.08	0.25	0.00	0.12	0.20	0.03	0.14	0.08	0.03	0.23	0.37	0.11	0.34	0.11
14.90	0.07	0.17	0.04	0.14	0.01	0.05	0.08	0.25	0.00	0.12	0.17	0.03	0.14	0.08	0.03	0.23	0.38	0.11	0.30	0.11
15.00	0.03	0.17	0.04	0.14	0.01	0.05	0.08	0.25	0.00	0.12	0.13	0.03	0.14	0.08	0.03	0.24	0.38	0.11	0.34	0.11
15.10	0.01	0.17	0.04	0.14	0.01	0.05	0.08	0.25	0.00	0.12	0.13	0.03	0.07	0.08	0.03	0.23	0.38	0.11	0.15	0.11
15.20	0.01	0.18	0.04	0.14	0.01	0.05	0.08	0.25	0.00	0.12	0.13	0.03	0.05	0.08	0.03	0.23	0.38	0.11	0.10	0.11
15.30	0.01	0.18	0.04	0.14	0.01	0.05	0.08	0.25	0.06	0.12	0.13	0.03	0.05	0.08	0.03	0.23	0.38	0.11	0.10	0.11
15.40	0.01	0.18	0.04	0.14	0.01	0.05	0.08	0.25	0.13	0.12	0.13	0.11	0.05	0.08	0.03	0.23	0.37	0.11	0.10	0.11
15.50	0.01	0.18	0.04	0.14	0.01	0.05	0.08	0.25	0.12	0.12	0.13	0.10	0.05	0.08	0.03	0.23	0.37	0.11	0.10	0.11
15.60	0.01	0.18	0.04	0.14	0.01	0.05	0.08	0.24	0.05	0.12	0.13	0.10	0.05	0.08	0.03	0.23	0.37	0.11	0.10	0.11
15.70	0.01	0.18	0.04	0.14	0.01	0.05	0.08	0.24	0.00	0.12	0.13	0.10	0.05	0.08	0.03	0.24	0.37	0.11	0.10	0.11
15.80	0.10	0.18	0.04	0.14	0.01	0.05	0.08	0.24	0.00	0.12	0.12	0.10	0.05	0.08	0.03	0.24	0.37	0.11	0.10	0.11
15.90	0.10	0.18	0.04	0.14	0.01	0.05	0.08	0.13	0.00	0.12	0.12	0.10	0.05	0.08	0.03	0.24	0.37	0.11	0.10	0.11
16.00	0.10	0.17	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.12	0.12	0.10	0.05	0.08	0.03	0.24	0.37	0.11	0.10	0.11
16.10	0.10	0.18	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.12	0.12	0.10	0.05	0.08	0.03	0.24	0.33	0.11	0.10	0.11
16.20	0.10	0.17	0.04	0.14	0.01	0.05	0.08	0.12	0.00	0.12	0.12	0.10	0.05	0.08	0.03	0.23	0.26	0.11	0.10	0.11
16.30	0.09	0.18	0.04	0.14	0.01	0.05	0.08	0.12	0.12	0.12	0.09	0.10	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
16.40	0.09	0.18	0.04	0.14	0.01	0.05	0.08	0.12	0.13	0.12	0.05	0.10	0.05	0.08	0.03	0.24	0.26	0.11	0.10	0.11
16.50	0.09	0.17	0.04	0.14	0.01	0.05	0.08	0.12	0.11	0.12	0.04	0.09	0.05	0.17	0.03	0.24	0.26	0.11	0.10	0.11
