36.1	0	0	0	0	0	0	0	0	0	0	0	0
36.2	0	0	0	0	0	0	0	0	0	0	0	0
36.3	0	0	0	0	0	0	0	0	0	0	0	0
36.4	0	0	0	0	0	0	0	0	0	0	0	0
36.5	0	0	0	0	0	0	0	0	0	0	0	0
36.6	0	0	0	0	0	0	0	0	0	0	0	0
36.7	0	0	0	0	0	0	0	0	0	0	0	0
36.8	0	0	0	0	0	0	0	0	0	0	0	0
36.9	0	0	0	0	0	0	0	0	0	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0	0
37.1	0	0	0	0	0	0	0	0	0	0	0	0
37.2	0	0	0	0	0	0	0	0	0	0	0	0
