9.5	-0.009068	-0.027636	-0.031213	-0.019099	0.151877	-0.079679	-0.001872	0.119385	0.079065	0.001742	-0.121757	-0.008642	-0.021855	-0.007248	0.118215	0.02696	0.014054	-0.001648	-0.011638	0.014307
9.6	-0.009045	-0.027665	-0.031264	-0.019235	0.151747	-0.079777	-0.001672	0.119852	-0.007041	0.001821	-0.123289	-0.008682	-0.021768	-0.007264	0.118502	0.026842	0.014134	-0.00175	-0.011618	0.014332
9.7	-0.008981	-0.027609	-0.031245	-0.019222	0.150785	-0.079783	-0.001522	0.119607	-0.029372	0.034157	-0.136484	-0.008713	-0.021885	-0.00723	0.119068	0.027032	0.014254	-0.00183	-0.011646	0.014485
9.8	-0.008945	-0.027599	-0.031269	-0.019227	0.151137	-0.07954	-0.001232	0.119892	-0.030738	0.087709	-0.135587	-0.008753	-0.021735	-0.007279	0.119743	0.027211	0.014319	-0.001975	-0.011693	0.01474
9.9	-0.009035	-0.027612	-0.031217	-0.019215	0.1503	-0.07979	-0.001168	0.119937	-0.032368	0.087744	-0.135869	-0.008843	-0.021658	-0.00732	0.11815	0.026941	0.014259	-0.002056	-0.011699	0.014785
10	-0.00908	-0.027643	-0.031271	-0.0191	0.15029	-0.07911	-0.001197	0.120365	-0.027877	0.088276	-0.135493	-0.008906	-0.021884	-0.007264	0.117461	0.026684	0.014337	-0.002119	-0.011665	0.014782
10.1	-0.009075	-0.027654	-0.031307	-0.019067	0.14933	-0.079075	-0.001465	0.00558	-0.02841	0.088547	-0.134899	-0.008869	-0.021946	-0.007209	0.117445	0.028413	0.014298	-0.002035	-0.01171	0.014759
10.2	-0.009017	-0.027638	-0.031217	-0.019103	0.148663	-0.079223	-0.001367	-0.040197	-0.027178	0.087959	-0.133673	-0.008822	-0.021961	-0.007218	0.118531	0.031079	0.013923	-0.001946	-0.011704	0.014803
10.3	-0.009026	-0.027626	-0.031219	-0.018975	0.152798	-0.079475	-0.001258	-0.04018	-0.028583	0.052684	-0.133905	-0.008754	-0.021803	-0.007261	0.118728	0.031033	0.013385	-0.001912	-0.011703	0.014687
10.4	-0.009102	-0.027687	-0.03124	-0.01854	0.15808	-0.079878	-0.001253	-0.040318	-0.029817	0.002256	-0.133293	-0.0087	-0.021695	-0.007309	0.118743	0.031165	0.027032	-0.001788	-0.011696	0.014755
10.5	-0.00915	-0.027691	-0.031226	-0.018585	0.156718	0.003438	-0.001088	-0.04017	-0.029743	0.002362	-0.134594	-0.008718	-0.021681	-0.007297	0.118692	0.030911	0.013058	-0.001826	-0.011662	0.01495
